author,programming_language,hash,repo_url,severity,cvss2_integrity_impact,cvss3_integrity_impact,impact_score
Ken,PHP,70849ef375016a1061490c8c4744046dbfc3e679,https://github.com/InternationalScratchWiki/mediawiki-scratch-login,MEDIUM,PARTIAL,HIGH,5.8
zephyrkul,Python,6b9f3b862e1f0a5429c62f3090f814e53a242347,https://github.com/zephyrkul/FluffyCogs,MEDIUM,PARTIAL,HIGH,5.9
Vladislav Grishenko,C,2324bcd5ba12cf28f47357a8f03cd41b7c04c52b,https://github.com/accel-ppp/accel-ppp,HIGH,PARTIAL,HIGH,5.9
Dmitry Kozlov,C,e9d369aa0054312b7633e964e9f7eb323f1f3d69,https://github.com/accel-ppp/accel-ppp,HIGH,PARTIAL,HIGH,5.9
Naleksuh,PHP,4160a39a20eebeb63a59eb7597a91b961eca6388,https://github.com/InternationalScratchWiki/wiki-scratchsig,MEDIUM,PARTIAL,HIGH,6.0
Matt Butcher,Go,055dd41cbe53ce131ab0357524a7f6729e6e40dc,https://github.com/helm/helm,MEDIUM,PARTIAL,LOW,1.4
Matt Butcher,Go,809e2d999e2c33e20e77f6bff30652d79c287542,https://github.com/helm/helm,MEDIUM,PARTIAL,LOW,1.4
Patrik,Go,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,https://github.com/ory/fosite,MEDIUM,PARTIAL,HIGH,5.2
aeneasr,Go,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,https://github.com/ory/fosite,MEDIUM,PARTIAL,LOW,2.7
Tim Condon,Swift,e3aa712508db2854ac0ab905696c65fd88fa7e23,https://github.com/vapor/vapor,MEDIUM,NONE,NONE,1.4
Tim Condon,Swift,953a349b539b3e0d3653585c8ffb50c427986df1,https://github.com/vapor/vapor,MEDIUM,NONE,NONE,3.6
Tim Condon,Swift,6c63226a4ab82ce53730eb1afb9ca63866fcf033,https://github.com/vapor/vapor,MEDIUM,NONE,NONE,3.6
David Cooke,Python,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,https://github.com/ractf/core,MEDIUM,NONE,NONE,3.6
David Cooke,Python,cebb67bd16a8296121201805332365ffccb29638,https://github.com/ractf/core,MEDIUM,PARTIAL,HIGH,5.9
David Cooke,Python,c57a4d186bfc586ad3edfe4dcba9f11efbf22f09,https://github.com/ractf/core,MEDIUM,PARTIAL,HIGH,5.9
Christian Tacke,Python,82056540191e89f0cd697c81f57714c00962ed75,https://github.com/horazont/xmpp-http-upload,MEDIUM,NONE,NONE,1.4
James Anderson,Ruby,fd3a14f4ccdfbc515d1121d6378ff88bf55a7a7a,https://github.com/auth0/omniauth-auth0,MEDIUM,PARTIAL,HIGH,5.2
Marc Philipp,Java,610155b8c22138329f0723eec22521627dbc52ae,https://github.com/junit-team/junit4,LOW,NONE,NONE,3.6
Bernd Bestel,PHP,0624b0df594a4353ef25e6b1874565ea52ce7772,https://github.com/grocy/grocy,LOW,PARTIAL,LOW,2.7
Nik Okuntseff,PHP,d9472904361495f318c9d0294ffd28acaaeae42f,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,HIGH,5.9
Nik Okuntseff,PHP,e77be7eea69df5d52e19f9f25b5b89a0e66a5b8e,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,HIGH,5.2
Nik Okuntseff,PHP,e3f8222ee308322942bcebcd86b78ecf19382563,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,HIGH,5.2
Nik Okuntseff,PHP,559906731f153c9b3a632c2839ed11669b76d593,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,LOW,2.7
Nik Okuntseff,PHP,d3f60bd3e3ea8ff8ec31a596baec6750af601b7c,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,LOW,2.7
Nik Okuntseff,PHP,94fda0cc0c9c20ab98d38ccc75ff040d13dc7f1b,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,HIGH,5.9
Nik Okuntseff,PHP,0cf32f1046418aa2e5218b0b370064820c330c6a,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,HIGH,5.9
Nik Okuntseff,PHP,0e2d6563e2d969209c502a1eae4ddd8e87b73299,https://github.com/anuko/timetracker,MEDIUM,PARTIAL,HIGH,5.9
Nik Okuntseff,PHP,6aaad31630500d13b6c8459daa9f406fd5eb4330,https://github.com/anuko/timetracker,LOW,PARTIAL,LOW,2.7
Mario Casciaro,JavaScript,e6bb638ffdd431176701b3e9024f80050d0ef0a6,https://github.com/mariocasciaro/object-path,MEDIUM,NONE,NONE,3.6
Michael Crosby,Go,a731039238c62be081eb8c31525b988415745eea,https://github.com/containerd/containerd,MEDIUM,PARTIAL,HIGH,6.0
Nanang Izzuddin,C,97b3d7addbaa720b7ddb0af9bf6f3e443e664365,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,3.6
sauwming,C,67e46c1ac45ad784db5b9080f5ed8b133c122872,https://github.com/pjsip/pjproject,MEDIUM,PARTIAL,HIGH,4.0
Nanang Izzuddin,C,d5f95aa066f878b0aef6a64e60b61e8626e664cd,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,3.6
sauwming,C,15663e3f37091069b8c98a7fce680dc04bc8e865,https://github.com/pjsip/pjproject,HIGH,COMPLETE,HIGH,5.9
sauwming,C,8b621f192cae14456ee0b0ade52ce6c6f258af1e,https://github.com/pjsip/pjproject,HIGH,PARTIAL,LOW,3.4
Riza Sulistyo,C,f74c1fc22b760d2a24369aa72c74c4a9ab985859,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,5.2
Riza Sulistyo,C,1aa2c0e0fb60a1b0bf793e0d834073ffe50fb196,https://github.com/pjsip/pjproject,HIGH,NONE,NONE,3.6
sauwming,C,22af44e68a0c7d190ac1e25075e1382f77e9397a,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,5.2
sauwming,C,077b465c33f0aec05a49cd2ca456f9a1b112e896,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,5.2
Nanang Izzuddin,C,db3235953baa56d2fb0e276ca510fefca751643f,https://github.com/pjsip/pjproject,HIGH,PARTIAL,HIGH,5.9
Nanang Izzuddin,C,560a1346f87aabe126509bb24930106dea292b00,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,3.6
Riza Sulistyo,C,856f87c2e97a27b256482dbe0d748b1194355a21,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,3.6
Riza Sulistyo,C,11559e49e65bdf00922ad5ae28913ec6a198d508,https://github.com/pjsip/pjproject,HIGH,PARTIAL,HIGH,5.9
Riza Sulistyo,C,9fae8f43accef8ea65d4a8ae9cdf297c46cfe29a,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,3.6
Riza Sulistyo,C,947bc1ee6d05be10204b918df75a503415fd3213,https://github.com/pjsip/pjproject,MEDIUM,NONE,NONE,3.6
sauwming,C,450baca94f475345542c6953832650c390889202,https://github.com/pjsip/pjproject,MEDIUM,PARTIAL,HIGH,5.9
Tobias Junghans,C++,f231ec511b9a09f43f49b2c7bb7c60b8046276b1,https://github.com/veyon/veyon,MEDIUM,PARTIAL,HIGH,5.9
Manfred Wallner,PowerShell,67e320491813550b48900e87105a34ceefdcf633,https://github.com/chocolatey/boxstarter,HIGH,COMPLETE,HIGH,5.9
Jorge Morante,Ruby,e43643abfe51f54bd9208dd02298b366e9b9a847,https://github.com/spree/spree,MEDIUM,PARTIAL,HIGH,5.2
Jeremy Clarke,C++,7afd55c42ad80d01a339197a2d8b5461d214edaf,https://github.com/milkytracker/MilkyTracker,MEDIUM,NONE,NONE,3.6
Johannes Schultz,C++,3a5474f9102cbdc10fbd9e7b1b2c8d3f3f45d91b,https://github.com/milkytracker/MilkyTracker,,,HIGH,5.9
Roberto Ierusalimschy,C,6298903e35217ab69c279056f925fb72900ce0b7,https://github.com/lua/lua,MEDIUM,PARTIAL,HIGH,5.9
Roberto Ierusalimschy,C,eb41999461b6f428186c55abd95f4ce1a76217d5,https://github.com/lua/lua,MEDIUM,PARTIAL,HIGH,5.9
Roberto Ierusalimschy,C,127e7a6c8942b362aa3c6627f44d660a4fb75312,https://github.com/lua/lua,HIGH,PARTIAL,HIGH,5.9
Roberto Ierusalimschy,C,a2195644d89812e5b157ce7bac35543e06db05e3,https://github.com/lua/lua,LOW,NONE,NONE,3.6
Roberto Ierusalimschy,C,34affe7a63fc5d842580a9f23616d057e17dfe27,https://github.com/lua/lua,MEDIUM,PARTIAL,HIGH,5.9
Roberto Ierusalimschy,C,a585eae6e7ada1ca9271607a4f48dfb17868ab7b,https://github.com/lua/lua,MEDIUM,NONE,NONE,1.4
Roberto Ierusalimschy,C,42d40581dd919fb134c07027ca1ce0844c670daf,https://github.com/lua/lua,MEDIUM,NONE,NONE,3.6
Ray Johnston,C,5d499272b95a6b890a1397e11d20937de000d31b,https://github.com/ArtifexSoftware/ghostpdl,HIGH,PARTIAL,HIGH,5.9
Ilan Schnell,C,49a4cee2feef7deaf9d89e5e793a8824930284d7,https://github.com/ilanschnell/bsdiff4,MEDIUM,PARTIAL,HIGH,5.9
Fabian Vogt,C++,8bf8c5ef07b0ac5e914d752681e470dea403a5bd,https://github.com/KDE/ark,MEDIUM,PARTIAL,LOW,1.4
peterhillman,C++,25e9515b06a6bc293d871622b8cafaee7af84e0f,https://github.com/AcademySoftwareFoundation/openexr,MEDIUM,NONE,NONE,3.6
Kimball Thurston,C++,8b5370c688a7362673c3a5256d93695617a4cd9a,https://github.com/AcademySoftwareFoundation/openexr,MEDIUM,NONE,NONE,3.6
Peter Hillman,C++,6bb36714528a9563dd3b92720c5063a1284b86f8,https://github.com/AcademySoftwareFoundation/openexr,MEDIUM,NONE,NONE,3.6
Peter Hillman,C++,74504503cff86e986bac441213c403b0ba28d58f,https://github.com/AcademySoftwareFoundation/openexr,MEDIUM,NONE,NONE,3.6
peterhillman,C++,85fd638ae0d5fa132434f4cbf32590261c1dba97,https://github.com/AcademySoftwareFoundation/openexr,,,NONE,3.6
peterhillman,C++,51a92d67f53c08230734e74564c807043cbfe41e,https://github.com/AcademySoftwareFoundation/openexr,,,NONE,3.6
peterhillman,C++,db217f29dfb24f6b4b5100c24ac5e7490e1c57d0,https://github.com/AcademySoftwareFoundation/openexr,MEDIUM,NONE,NONE,3.6
peterhillman,C++,11cad77da87c4fa2aab7d58dd5339e254db7937e,https://github.com/AcademySoftwareFoundation/openexr,MEDIUM,NONE,NONE,3.6
Fedor A. Fetisov,PHP,84f5bca0a90b2fe470e35e9b5121548ccce0093c,https://github.com/Mibew/mibew,MEDIUM,PARTIAL,LOW,2.7
Erik,C++,80bf71f16c804108fd933e267fe31692aaa509b4,https://github.com/flexpaper/pdf2json,MEDIUM,PARTIAL,HIGH,5.9
Neil Dhar,C++,55e1b2343f4deb1a1b5726cfe1e23b2068217ff2,https://github.com/facebook/hermes,MEDIUM,PARTIAL,HIGH,5.9
Aakash Patel,C++,2c7af7ec481ceffd0d14ce2d7c045e475fd71dc6,https://github.com/facebook/hermes,MEDIUM,PARTIAL,HIGH,5.9
Riley Dulin,C++,d86e185e485b6330216dee8e854455c694e3a36e,https://github.com/facebook/hermes,HIGH,PARTIAL,HIGH,5.9
Marc Horowitz,C++,fe52854cdf6725c2eaa9e125995da76e6ceb27da,https://github.com/facebook/hermes,MEDIUM,PARTIAL,HIGH,5.9
Riley Dulin,C++,b2021df620824627f5a8c96615edbd1eb7fdddfc,https://github.com/facebook/hermes,HIGH,PARTIAL,HIGH,5.9
Neal Poole,TypeScript,ca09ae82715e33c9ac77b3fa55495cf84ba891c7,https://github.com/facebook/react-native,MEDIUM,NONE,NONE,3.6
Dries Vints,PHP,b8174169b1807f36de1837751599e2828ceddb9b,https://github.com/laravel/framework,MEDIUM,PARTIAL,LOW,2.7
Taylor Otwell,PHP,44c3feb604944599ad1c782a9942981c3991fa31,https://github.com/laravel/framework,MEDIUM,PARTIAL,HIGH,5.9
Syoyo Fujita,C++,a685e3332f61cd4e59324bf3f669d36973d64270,https://github.com/syoyo/tinyexr,MEDIUM,NONE,NONE,3.6
Peter Szabo,C,1d62cf8964bfcafa6561c4c3bb66d4aa4c529a73,https://github.com/pts/sam2p,MEDIUM,PARTIAL,HIGH,5.9
Peter Szabo,C,b953f63307c4a83fa4615a4863e3fb250205cd98,https://github.com/pts/sam2p,MEDIUM,PARTIAL,HIGH,5.9
Sylvain Rebaud,C++,9a4ceaccb1585ec35c45fd8e2585538fff6a865e,https://github.com/plutinosoft/Platinum,MEDIUM,NONE,NONE,3.6
Joachim Nilsson,C,0fb2c031ce0ace07cc19cd2cb2143c4b5a63c9dd,https://github.com/troglobit/uftpd,HIGH,PARTIAL,HIGH,5.9
Joachim Nilsson,C,455b47d3756aed162d2d0ef7f40b549f3b5b30fe,https://github.com/troglobit/uftpd,HIGH,PARTIAL,HIGH,5.9
Hayaki Saito,C,7808a06b88c11dbc502318cdd51fa374f8cd47ee,https://github.com/saitoha/libsixel,MEDIUM,NONE,NONE,3.6
Hayaki Saito,C,cb373ab6614c910407c5e5a93ab935144e62b037,https://github.com/saitoha/libsixel,MEDIUM,NONE,NONE,3.6
gil,C,803969389ca9c06237075a7f8eeb1a19e6651759,https://github.com/trgil/gilcc,MEDIUM,NONE,NONE,3.6
Karson,PHP,e14008ca029d644e2486873fa22629a1d62a7380,https://github.com/karsonzhang/fastadmin,MEDIUM,PARTIAL,HIGH,5.9
"VINADES.,JSC",PHP,742c0e0f74364f7250c2a69f0a957d4e6317be68,https://github.com/nukeviet/module-shops,HIGH,PARTIAL,HIGH,5.9
Paul Davis,C++,96daa4036a425ff3f23a7dfcba57bfb0f942bec6,https://github.com/Ardour/ardour,HIGH,PARTIAL,HIGH,5.9
Terry,PHP,8fac6455882333cfe3d81c4121d523813e28e31a,https://github.com/fecshop/yii2_fecshop,MEDIUM,PARTIAL,LOW,2.7
Cody Thomas,Python,5fc64502bc008388514f2b5d1160b677e3b4a7f3,https://github.com/its-a-feature/Apfell,LOW,PARTIAL,LOW,2.7
Daniel,PHP,3722335f808484e6bfb5e71028fedddd942add4a,https://github.com/WWBN/AVideo,MEDIUM,PARTIAL,LOW,2.7
Daniel,PHP,77e9aa6411ff4b97571eb82e587139ec05ff894c,https://github.com/WWBN/AVideo,MEDIUM,PARTIAL,LOW,2.7
daniel,PHP,218c98cbd4a4a2c15745852bcd0f29faf101bd8c,https://github.com/WWBN/AVideo,MEDIUM,NONE,NONE,3.6
daniel,PHP,ecc5f40470bbafff231133f58db1df70f47bfb33,https://github.com/WWBN/AVideo,MEDIUM,PARTIAL,HIGH,5.9
azhou,C++,517298bafaaff0a8e3dd60dd055a67c41b545807,https://github.com/avast/retdec,HIGH,PARTIAL,HIGH,5.9
yhirose,C++,0061f393de54cf0326621c079dc2988336d1ebb3,https://github.com/yhirose/cpp-peglib,MEDIUM,NONE,NONE,3.6
yhirose,C++,b3b29ce8f3acf3a32733d930105a17d7b0ba347e,https://github.com/yhirose/cpp-peglib,MEDIUM,NONE,NONE,3.6
Dan Dennedy,C++,f008adc039642307f6ee3378d378cdb842e52c1d,https://github.com/mltframework/shotcut,MEDIUM,PARTIAL,HIGH,3.6
Jordan Wright,JavaScript,4e9b94b641755f359542b246cc0c555fa3bc6715,https://github.com/gophish/gophish,LOW,PARTIAL,LOW,2.7
Jordan Wright,JavaScript,b25f5ac5e468f6730e377f43c7995e18f8fccc2b,https://github.com/gophish/gophish,HIGH,COMPLETE,HIGH,5.9
Jordan Wright,JavaScript,90fed5a575628b89eaf941e1627b49e0f3693812,https://github.com/gophish/gophish,LOW,PARTIAL,LOW,2.7
Jordan Wright,Go,e3352f481e94054ffe08494c9225d3878347b005,https://github.com/gophish/gophish,MEDIUM,NONE,NONE,1.4
Jordan Wright,Go,6df62e85fd60f0931d3c8bfdb13b436a961bc9b6,https://github.com/gophish/gophish,MEDIUM,NONE,NONE,3.6
objsys,C,539851c66778f68a244633985f6f8d0df94ea3b3,https://github.com/objsys/oocborrt,HIGH,PARTIAL,HIGH,5.9
Kiril Kirkov,PHP,7c3c32d6526268b1c78d6d5741361e79292e9c22,https://github.com/kirilkirkov/Ecommerce-CodeIgniter-Bootstrap,MEDIUM,PARTIAL,LOW,2.7
Kiril Kirkov,PHP,56465fb6a83aaa934a76615a8579100938b790a1,https://github.com/kirilkirkov/Ecommerce-CodeIgniter-Bootstrap,,,LOW,2.7
mgqa34,Python,6feccf6d752184a6f9365d56a76fe627983e7139,https://github.com/FederatedAI/FATE,MEDIUM,NONE,NONE,3.6
Yusuke Endoh,Ruby,8946bb38b4d87549f0d99ed73c62c41933f97cc7,https://github.com/ruby/webrick,MEDIUM,PARTIAL,HIGH,3.6
Fred Dixon,HTML,d0bc77c3dbd858295004f15d7a57ec35e6b203d6,https://github.com/bigbluebutton/bigbluebutton,HIGH,PARTIAL,LOW,3.4
Tiago Daniel Jacobs,Scala,5c911ddeec4493f40f42e2f137800ed4692004a4,https://github.com/bigbluebutton/bigbluebutton,MEDIUM,PARTIAL,LOW,1.4
Tiago Daniel Jacobs,Scala,e59bcd0c33a6a3203c011faa8823ba2cac1e4f37,https://github.com/bigbluebutton/bigbluebutton,MEDIUM,PARTIAL,LOW,1.4
Zachary Huff,Go,89f8c997c6f93e724f68f76f7f47f8891d9acc2d,https://github.com/pritunl/pritunl-client-electron,HIGH,COMPLETE,HIGH,5.9
Zachary Huff,Go,c0aeb159351e5e99d752c27b87133eca299bdfce,https://github.com/pritunl/pritunl-client-electron,HIGH,COMPLETE,HIGH,5.9
Zachary Huff,Go,87ceeae9b8ee415541d7d71de10675e699a76e5e,https://github.com/pritunl/pritunl-client-electron,HIGH,COMPLETE,HIGH,5.9
Zachary Huff,Go,e16d47437f8ef62546aa00edb0d64be2a7d2205b,https://github.com/pritunl/pritunl-client-electron,HIGH,COMPLETE,HIGH,5.9
Remigijus Kiminas,PHP,a131b937dd6a87271ed1c0c8b8deb8710cf78f58,https://github.com/LiveHelperChat/livehelperchat,MEDIUM,PARTIAL,LOW,2.7
Aleix Pol,C++,4fbd01a3d44a0bcca888c49a77ec7cfd10e113d7,https://github.com/KDE/kdeconnect-kde,MEDIUM,NONE,NONE,3.6
Aleix Pol,C++,024e5f23db8d8ad3449714b906b46094baaffb89,https://github.com/KDE/kdeconnect-kde,MEDIUM,NONE,NONE,3.6
Aleix Pol,C++,8112729eb0f13e6947984416118531078e65580d,https://github.com/KDE/kdeconnect-kde,MEDIUM,NONE,NONE,3.6
Albert Vaca Cintora,C++,542d94a70c56aa386c8d4d793481ce181b0422e8,https://github.com/KDE/kdeconnect-kde,MEDIUM,NONE,NONE,3.6
Albert Vaca Cintora,C++,613899be24b6e2a6b3e5cc719efce8ae8a122991,https://github.com/KDE/kdeconnect-kde,MEDIUM,NONE,NONE,3.6
Albert Vaca Cintora,C++,ce0f00fc2d3eccb51d0af4eba61a4f60de086a59,https://github.com/KDE/kdeconnect-kde,MEDIUM,NONE,NONE,3.6
Matthias,C++,5186ddcf9e35a7aa0ff0539489a930434a1325f4,https://github.com/F-ZhaoYang/jhead,MEDIUM,NONE,NONE,4.2
PercussiveElbow,PHP,bbd1384acbe7e52c21f89af69f2dc391c95dbf54,https://github.com/BookStackApp/BookStack,LOW,PARTIAL,HIGH,5.8
Dwi Siswanto,Go,ec6082049dba9e44a21f35fb7b123d42ce1a1a7e,https://github.com/kitabisa/teler,MEDIUM,NONE,NONE,3.6
Matt Travi,JavaScript,58a226f29c04ee56bbb02cc661f020d568849cad,https://github.com/semantic-release/semantic-release,MEDIUM,NONE,NONE,3.6
Oscar Rodriguez,Scala,09d00e5ede801ca400d45c7feda5a99c34e4176c,https://github.com/RadarCOVID/radar-covid-android,LOW,NONE,NONE,3.6
Oscar Rodriguez,Scala,8e5d14ec60e0c1847a4733556cf34d232c27102c,https://github.com/RadarCOVID/radar-covid-android,LOW,NONE,NONE,3.6
Oscar Rodriguez,Scala,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,https://github.com/RadarCOVID/radar-covid-android,LOW,NONE,NONE,3.6
Oscar Rodriguez,Scala,7fdc7debeb8a37faa77b53d9f9a1b4bbcff445ce,https://github.com/RadarCOVID/radar-covid-android,LOW,NONE,NONE,3.6
Oscar Rodriguez,Scala,9627f4d69705bca68e550eefd3df1b9abe90b215,https://github.com/RadarCOVID/radar-covid-android,LOW,NONE,NONE,3.6
Steven Silvester,Python,a5683aca0b0e412672ac6218d09f74d44ca0de5a,https://github.com/jupyter-server/jupyter_server,MEDIUM,NONE,NONE,3.6
Lars Kiesow,Java,bbb473f34ab95497d6c432c81285efb0c739f317,https://github.com/opencast/opencast,MEDIUM,PARTIAL,HIGH,3.6
Lars Kiesow,Java,b157e1fb3b35991ca7bf59f0730329fbe7ce82e8,https://github.com/opencast/opencast,MEDIUM,PARTIAL,HIGH,5.8
Lars Kiesow,Java,4225bf90af74557deaf8fb6b80b0705c9621acfc,https://github.com/opencast/opencast,LOW,PARTIAL,HIGH,3.6
Lars Kiesow,Java,b18c6a7f81f08ed14884592a6c14c9ab611ad450,https://github.com/opencast/opencast,MEDIUM,PARTIAL,LOW,2.5
Lars Kiesow,Java,8d5ec1614eed109b812bc27b0c6d3214e456d4e7,https://github.com/opencast/opencast,MEDIUM,PARTIAL,LOW,2.5
Joze Rozanec,HTML,4cf373f7352f5d95f0bf6512af8af326b31c835e,https://github.com/jmrozanec/cron-utils,MEDIUM,PARTIAL,HIGH,5.9
apple502j,TypeScript,b9a52d6532c8514254c7cc1d8e18710dbedc41ff,https://github.com/ScratchAddons/ScratchAddons,LOW,PARTIAL,LOW,2.7
Petteri Aimonen,C,45582f1f97f49e2abfdba1463d1e1027682d9856,https://github.com/nanopb/nanopb,HIGH,PARTIAL,HIGH,5.9
Petteri Aimonen,C,e2f0ccf939d9f82931d085acb6df8e9a182a4261,https://github.com/nanopb/nanopb,MEDIUM,PARTIAL,HIGH,4.2
Sebastian Hildebrandt,JavaScript,bad372e654cdd549e7d786acbba0035ded54c607,https://github.com/sebhildebrandt/systeminformation,HIGH,PARTIAL,HIGH,5.9
Sebastian Hildebrandt,JavaScript,01ef56cd5824ed6da1c11b37013a027fdef67524,https://github.com/sebhildebrandt/systeminformation,HIGH,PARTIAL,HIGH,5.9
NeuroAssassin,HTML,99d88b840674674166ce005b784ae8e31e955ab1,https://github.com/Cog-Creators/Red-Dashboard,LOW,PARTIAL,HIGH,5.8
NeuroAssassin,HTML,a6b9785338003ec87fb75305e7d1cc2d40c7ab91,https://github.com/Cog-Creators/Red-Dashboard,LOW,PARTIAL,HIGH,5.8
Bastian Allgeier,PHP,5a569d4e3ddaea2b6628d7ec1472a3e8bc410881,https://github.com/getkirby-v2/panel,MEDIUM,PARTIAL,HIGH,6.0
Bastian Allgeier,PHP,7f9ac1876bacb89fd8f142f5e561a02ebb725baa,https://github.com/getkirby-v2/panel,MEDIUM,PARTIAL,HIGH,3.6
nhosoya,Ruby,b37d5409213adae2ca06a67fec14c8d3d07d9016,https://github.com/nhosoya/omniauth-apple,MEDIUM,PARTIAL,HIGH,4.0
Zach Wasserman,Go,f68f4238e83b45b2164e4ed05df14af0f06eaf40,https://github.com/fleetdm/fleet,MEDIUM,NONE,NONE,1.4
Adin Schmahmann,Go,20a61371de5b51380bbdb0c7935b30b0625ac227,https://github.com/whyrusleeping/tar-utils,MEDIUM,PARTIAL,HIGH,5.2
Joshua Sangmeister,Python,f3809fc8a97ee305d721662a75f788f9e9d21938,https://github.com/OpenSlides/OpenSlides,LOW,PARTIAL,HIGH,6.0
kirill.turutin,Java,4b38e7a3e20917e5c3329d0d4e9590bed9d578ab,https://github.com/browserup/browserup-proxy,HIGH,PARTIAL,HIGH,6.0
knowledgecode,JavaScript,9e4b501eacddccc8b1f559fb414f48472ee17c2a,https://github.com/knowledgecode/date-and-time,MEDIUM,NONE,NONE,3.6
Michael Ganss,C#,a3a7602a44d4155d51ec0fbbedc2a49e9c7e2eb8,https://github.com/mganss/HtmlSanitizer,MEDIUM,PARTIAL,LOW,2.7
Pietro Albini,JavaScript,32abeef088e98327ca0dfccdad92e84afa9d2e9b,https://github.com/rust-lang/mdBook,MEDIUM,PARTIAL,LOW,2.7
Luiz Augusto von Dentz,C,1cd644db8c23a2f530ddb93cebed7dacc5f5721a,https://github.com/bluez/bluez,HIGH,PARTIAL,LOW,4.7
Luiz Augusto von Dentz,C,b497b5942a8beb8f89ca1c359c54ad67ec843055,https://github.com/bluez/bluez,LOW,NONE,NONE,3.6
Luiz Augusto von Dentz,C,591c546c536b42bef696d027f64aa22434f8c3f0,https://github.com/bluez/bluez,MEDIUM,PARTIAL,HIGH,5.9
Erik Dubbelboer,PHP,eddaa674536d2e76e6d0b4efeb00604e992eab8f,https://github.com/erikdubbelboer/phpRedisAdmin,MEDIUM,PARTIAL,LOW,2.7
Conor Patrick,C,a9c02cd354f34b48195a342c7f524abdef5cbcec,https://github.com/solokeys/solo,MEDIUM,PARTIAL,HIGH,5.9
Ken MacKay,C,1b5f5cea5145c96dd8791b9b2c41424fc74c2172,https://github.com/kmackay/micro-ecc,MEDIUM,NONE,NONE,3.6
nicm,C,a868bacb46e3c900530bed47a1c6f85b0fbe701c,https://github.com/tmux/tmux,MEDIUM,PARTIAL,HIGH,5.9
Timot Tarjani,PHP,436b5ab679fd27afa3d99c023dbe103113da4fee,https://github.com/ttimot24/HorizontCMS,MEDIUM,PARTIAL,HIGH,5.9
Matthias Schiffer,C,737925113363b6130879729cdff9ccc46c33eaea,https://github.com/NeoRaider/fastd,MEDIUM,NONE,NONE,3.6
Murat Cakir,C#,8702c6140f4fc91956ef35dba12d24492fb3f768,https://github.com/smartstore/SmartStoreNET,MEDIUM,PARTIAL,HIGH,5.9
Marcus  Gesing,C#,5ab1e37dc8d6415d04354e1a116f3d82e9555f5c,https://github.com/smartstore/SmartStoreNET,MEDIUM,PARTIAL,HIGH,5.2
Marcus  Gesing,HTML,5b4e60ae7124df0898975cb8f994f9f23db1fae3,https://github.com/smartstore/SmartStoreNET,HIGH,PARTIAL,HIGH,5.9
Marcel Schmidt,HTML,ae03d45e23734555a2aef0b0c3d33c21e076c20f,https://github.com/smartstore/SmartStoreNET,HIGH,PARTIAL,HIGH,5.9
Mikhail Cheshkov,C++,14ac462a32ca4b3b78f56502ac976d5b0222ce3d,https://github.com/gemini-testing/png-img,MEDIUM,PARTIAL,HIGH,5.9
Mateo Williford,JavaScript,24935e6a1060cb09c641d3075982f0b44cfca4c2,https://github.com/isaymatato/deepref,HIGH,PARTIAL,HIGH,5.9
Orne Brocaar,Go,874fc1a9b01045ebe8a340f0bb01ed19e8256e60,https://github.com/brocaar/chirpstack-network-server,MEDIUM,NONE,NONE,3.6
Orne Brocaar,Go,f996bb0c6c85281b5658f59ff09db1b4a73db453,https://github.com/brocaar/chirpstack-network-server,MEDIUM,NONE,NONE,3.6
Pietro Oliva,Java,0871979b298add320ca63f65060acb7532c8a0dd,https://github.com/ReadyTalk/avian,HIGH,PARTIAL,HIGH,5.9
Rolf Loges,JavaScript,3a88a6c52c31eb6c0f033369eed40aa168a636ea,https://github.com/loge5/conf-cfg-ini,,,HIGH,5.9
ty,JavaScript,fcbc36f381798b4362179c0cdf9961b437c7b619,https://github.com/taoyuan/ntesseract,,,HIGH,5.9
Victor Rodriguez,JavaScript,f4a0b13a4bf43655fc4013e04bbceaf77aecbeb8,https://github.com/MrP/image-tiler,,,HIGH,5.9
Lanh Le,PHP,f4b2811293063a3a2bb497b2512d8a18bd202219,https://github.com/s-cart/core,MEDIUM,PARTIAL,LOW,2.7
Lanh Le,PHP,4406d407ad363ee7e4795ee290c9d2430b0413f8,https://github.com/s-cart/s-cart,LOW,PARTIAL,LOW,2.7
